"Web ID","Region","Reported Date","Reported Year","Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location Description","Information Source","Location Coordinates","Migration Route","URL","UNSD Geographical Grouping","Source Quality"
"42406","Europe","March 23, 2016","2016","Mar","2","","2","","","2","","Unknown (decomposed remains)","Malko Tarnovo, Bulgaria (near border with Turkey)","AFP","41.973614900000, 27.526430000000","Western Balkans","http://bit.ly/1LIXgT1","Eastern Europe","1"
"43183","Central America","March 22, 2016","2016","Mar","1","","1","1","","1","","Violence","Near El Ceibo, on federal highway El Ceibo-Tenosique, Mexico","La 72","17.264992800000, -91.002462500000","Central America to US","","Central America","1"
"42438","Mediterranean","March 21, 2016","2016","Mar","1","","1","","","1","1","Respiratory illness, Sickness and lack of access to medicines","San Giovanni di Dio Hospital, Cagliari, Italy","La Nuova","39.196440300000, 9.105426900000","Central Mediterranean","http://bit.ly/21Ipa3i","Uncategorized","1"
"42477","Central America","March 21, 2016","2016","Mar","1","","1","","","1","","Unknown (found dead next to train tracks), Train Accident","Km 389 on state highway Manlio Fabio Altamirando, Soledad de Doblado, Mexico","TV Noticias La Pacoyan","19.045963400000, -96.430366800000","Central America to US","http://bit.ly/1ScFQPn","Central America","1"
"42431","US-Mexico Border","March 20, 2016","2016","Mar","1","","1","","1","","","Unknown","near Border Patrol Checkpoint in Sarita, Kenedy County, Texas, USA","KrisTV","26.940382100000, -97.918176800000","Central America to US","http://bit.ly/1Zqk0JF","Northern America","1"
"42432","US-Mexico Border","March 20, 2016","2016","Mar","1","","1","","","","","Unknown","in Riviera, Kleberg County, Texas","KrisTV","27.421455700000, -97.851636900000","Central America to US","http://bit.ly/1Zqk0JF","Northern America","1"
"42433","US-Mexico Border","March 20, 2016","2016","Mar","1","","1","","","","","Drowning","Canal in Mission, Hidalgo County, Texas","KrisTV","26.376354000000, -98.383347700000","Central America to US","http://bit.ly/1Zqk0JF","Northern America","1"
"42450","Mediterranean","March 20, 2016","2016","Mar","","4","4","","","","","Unknown","boat arrived in Lampedusa","IOM Italy","35.497698500000, 12.602115300000","Central Mediterranean","http://bit.ly/1LDGIf9","Uncategorized","4"
"42476","Mediterranean","March 20, 2016","2016","Mar","2","","2","40","2","","2","Unknown (found on dinghy)","off the coast of Ro, Greece","IOM Greece","36.155277800000, 29.495033500000","Eastern Mediterranean","http://bit.ly/1Rw4rtE","Uncategorized","4"
"42482","Central America","March 20, 2016","2016","Mar","1","","1","","","1","","Hit by train","on the Manlio Fabio Altamirano highway, Soledad de Doblado, Mexico","Imagen de Veracruz","19.056247700000, -96.381484400000","Central America to US","http://bit.ly/1swUOX2","Central America","1"
"42508","Mediterranean","March 20, 2016","2016","Mar","2","","2","","","2","","Unknown (found on dinghy)","Lesvos Island, Greece","IOM Greece","39.209707825471, 26.517559644531","Eastern Mediterranean","http://bit.ly/1WBT5bT","Uncategorized","4"
"42513","Middle East","March 20, 2016","2016","Mar","1","","1","","","1","","Sickness and lack of access to medicines","Syrian/Turkish border, Khurbat al-Juz-Güveççi border crossing","Human Rights Watch","36.703737700000, 36.623072100000","","http://bit.ly/1Wm8lNP","Western Asia","4"
"42927","US-Mexico Border","March 20, 2016","2016","Mar","1","","1","","","1","","Unknown (skeletal remains)","Pima County Jurisdiction","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","http://www.humaneborders.info/app/map.asp","Northern America","5"
"43165","North Africa","March 20, 2016","2016","Mar","3","","3","","","","","Sickness and lack of access to medicines","Khartoum, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.501534100000, 32.502556100000","","","Northern Africa","2"
"43166","North Africa","March 20, 2016","2016","Mar","2","","2","","","","","Sickness and lack of access to medicines","Gedharif (Al Qadarif), Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.031672200000, 35.341772300000","","","Northern Africa","2"
"43167","North Africa","March 20, 2016","2016","Mar","5","","5","","","","","Sickness and lack of access to medicines","Sinai desert, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","30.609673800000, 32.899326600000","","","Northern Africa","2"
"43168","North Africa","March 20, 2016","2016","Mar","1","","1","","","","","Sickness and lack of access to medicines","Desert near Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.459686000000, 30.665449400000","","","Northern Africa","2"
"43169","North Africa","March 20, 2016","2016","Mar","2","","2","","","","","Sickness and lack of access to medicines","Qadarif (Al Qadarif), Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.031672200000, 35.341772300000","","","Northern Africa","2"
"43170","North Africa","March 20, 2016","2016","Mar","21","","21","","","","","Sickness and lack of access to medicines","Kufrah, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.248841300000, 19.724216100000","","","Northern Africa","2"
"43171","North Africa","March 20, 2016","2016","Mar","2","","2","","","","","Sickness and lack of access to medicines","Nyali (Nyala), Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.052156400000, 24.874462400000","","","Northern Africa","2"
"43172","North Africa","March 20, 2016","2016","Mar","3","","3","","","","","Sickness and lack of access to medicines","Sabha, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","27.029507800000, 14.389083500000","","","Northern Africa","2"
"43173","North Africa","March 20, 2016","2016","Mar","1","","1","","","","","Sickness and lack of access to medicines","Nyala, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.052156400000, 24.874462400000","","","Northern Africa","2"
"43174","North Africa","March 20, 2016","2016","Mar","11","","11","","","","","Sickness and lack of access to medicines","Kufrah, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.248841300000, 19.724216100000","","","Northern Africa","2"
"43175","North Africa","March 20, 2016","2016","Mar","5","","5","","","","","Sickness and lack of access to medicines","Khartoum, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.501534100000, 32.502556100000","","","Northern Africa","2"
"43176","North Africa","March 20, 2016","2016","Mar","2","","2","","","","","Sickness and lack of access to medicines","Qalabat, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","13.973173700000, 35.343169100000","","","Northern Africa","2"
"43177","North Africa","March 20, 2016","2016","Mar","2","","2","","","","","Starvation","Qadarif (Al Qadarif), Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.031672200000, 35.341772300000","","","Northern Africa","2"
"43178","North Africa","March 20, 2016","2016","Mar","10","","10","","","","","Sickness and lack of access to medicines","Kufrah, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.248841300000, 19.724216100000","","","Northern Africa","2"
"43179","North Africa","March 20, 2016","2016","Mar","1","","1","","","","","Sickness and lack of access to medicines","Ajdabiya, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","30.272374300000, 19.074105200000","","","Northern Africa","2"
"43180","North Africa","March 20, 2016","2016","Mar","1","","1","","","","","Sickness and lack of access to medicines","Qalabat, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","13.973173700000, 35.343169100000","","","Northern Africa","2"
"43181","North Africa","March 20, 2016","2016","Mar","3","","3","","","","","Starvation","Sabha, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","27.029507800000, 14.389083500000","","","Northern Africa","2"
"43182","North Africa","March 20, 2016","2016","Mar","8","","8","","","","","Sickness and lack of access to medicines","Kufrah, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.248841300000, 19.724216100000","","","Northern Africa","2"
"42451","Mediterranean","March 19, 2016","2016","Mar","51","","51","","","","","Drowning","Near the port of Zawiya, west of Tripoli","AFP via new Straits Times","32.884351900000, 13.150722800000","Central Mediterranean","http://bit.ly/1MwM2M1","Uncategorized","1"
"42454","US-Mexico Border","March 19, 2016","2016","Mar","1","","1","","","1","","Hit by vehicle","Crossing I-35 near Austin, Texas","South Austin Patch, Guanajuato Informa","30.306258900000, -97.839848500000","Central America to US","http://bit.ly/1NwLDda, http://bit.ly/1Ni03D7","Northern America","3"
"42468","Central America","March 19, 2016","2016","Mar","1","","1","","","1","","Unknown (found dead next to train tracks)","Train tracks in Ejido Espinazo, Mina, Nuevo Leon, Mexico","Multimedios","26.003366800000, -100.538670800000","Central America to US","http://bit.ly/1Qh8x87","Central America","1"
"42469","Central America","March 19, 2016","2016","Mar","1","","1","","","1","","Unknown (found dead next to train tracks)","near train tracks in Ejido Espinazo, Mina, Nuevo Leon, Mexico","Telediario","26.269030700000, -101.112897500000","Central America to US","http://bit.ly/1Qh8x87","Central America","1"
"42837","Central America","March 19, 2016","2016","Mar","1","","1","","","1","","Hit by train","Train tracks, Guadalajara, Jalisco, Mexico","Trafico ZMG","20.129511000000, -104.468201400000","Central America to US","http://bit.ly/2o4Yi4j","Central America","1"
"42864","Caribbean","March 19, 2016","2016","Mar","9","","9","18","","","","Unknown (found on dinghy)","130 miles west of Marco Island, off southwest Florida","The Star","25.931207500000, -81.717087800000","","http://on.thestar.com/1T3VVaU","Caribbean","1"
"42959","Mediterranean","March 19, 2016","2016","Mar","","","0","","","","","Drowning","","IOM Italy","33.058823123634, 17.165613325000","Central Mediterranean","","Uncategorized","4"
"43164","North Africa","March 19, 2016","2016","Mar","1","","1","","","","","Sickness and lack of access to medicines","At the Sudanese Libyan border, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","20.670675600000, 24.074248000000","","","Northern Africa","2"
"42926","US-Mexico Border","March 18, 2016","2016","Mar","1","","1","","","1","","Unknown (skeletal remains)","Pima County Jurisdiction","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","http://www.humaneborders.info/app/map.asp","Northern America","5"
"42493","Mediterranean","March 17, 2016","2016","Mar","4","","4","187","","","","Burned","near the coast of Sabantha, 65km west of Triopli","Xinhua","32.800530200000, 12.517970700000","Central Mediterranean","http://bit.ly/1UmcCPJ","Uncategorized","1"
"43150","Horn of Africa","March 17, 2016","2016","Mar","1","","1","","","","","Sickness and lack of access to medicines","In Berbera, Somalia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","10.432537300000, 44.994641500000","","","Eastern Africa","2"
"43151","Horn of Africa","March 17, 2016","2016","Mar","1","","1","","","","","Sickness and lack of access to medicines","Matama , Ethiopia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.994478700000, 36.182405400000","","","Eastern Africa","2"
"43152","North Africa","March 17, 2016","2016","Mar","6","","6","","","","","Sickness and lack of access to medicines","Qadarif (Al Qadarif), Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.031672200000, 35.341772300000","","","Northern Africa","2"
"43153","North Africa","March 17, 2016","2016","Mar","11","","11","","","","","Sickness and lack of access to medicines","Kufrah, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.248841300000, 19.724216100000","","","Northern Africa","2"
"43154","North Africa","March 17, 2016","2016","Mar","1","","1","","","","","Starvation","Nyali (Nyala), Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.052156400000, 24.874462400000","","","Northern Africa","2"
"43155","North Africa","March 17, 2016","2016","Mar","20","","20","","","","","Sickness and lack of access to medicines","Kufrah, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.248841300000, 19.724216100000","","","Northern Africa","2"
"43156","North Africa","March 17, 2016","2016","Mar","1","","1","","","","","Sickness and lack of access to medicines","Nyala, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","12.052156400000, 24.874462400000","","","Northern Africa","2"
"43157","North Africa","March 17, 2016","2016","Mar","5","","5","","","","","Sickness and lack of access to medicines","Sabha, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","27.029507800000, 14.389083500000","","","Northern Africa","2"
"43158","North Africa","March 17, 2016","2016","Mar","1","","1","","","","","Suffocation","Khartoum, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.501534100000, 32.502556100000","","","Northern Africa","2"
"43159","North Africa","March 17, 2016","2016","Mar","3","","3","","","","","Sickness and lack of access to medicines","Kufrah, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.248841300000, 19.724216100000","","","Northern Africa","2"
"43160","Horn of Africa","March 17, 2016","2016","Mar","1","","1","","","","","Sickness and lack of access to medicines","Near the Southwest border with Sudan and Eritrea","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.801940600000, 36.070220600000","","","Northern Africa","2"
"43161","North Africa","March 17, 2016","2016","Mar","2","","2","","","","","Sickness and lack of access to medicines","In the Sahara desert near Abusanbal Abu Simbel, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","22.390154600000, 31.551211600000","","","Northern Africa","2"
"43162","North Africa","March 17, 2016","2016","Mar","6","","6","","","","","Sickness and lack of access to medicines","In the Sahara desert near Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","23.459686000000, 30.665449400000","","","Northern Africa","2"
"43163","North Africa","March 17, 2016","2016","Mar","9","","9","","","","","Sickness and lack of access to medicines","In the Sahara desert near to Atbara, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","17.723668500000, 33.805597800000","","","Northern Africa","2"
"42586","Central America","March 16, 2016","2016","Mar","1","","1","","1","","1","Vehicle Accident","On Highway 57 near Los Chorros, Coahuila, Mexico","Zocalo Saltillo","25.381356100000, -100.790983400000","Central America to US","http://bit.ly/28YRuhD","Central America","1"
"42940","Mediterranean","March 16, 2016","2016","Mar","3","","3","750","","","","Unknown (found on dinghy)","Unspecified location off of the coast of Libya en route to Italy","AFP, Reuters","34.571998183552, 13.453452574665","Central Mediterranean","http://yhoo.it/1Xx3mGK, http://reut.rs/1nQqu6E","Uncategorized","3"
"43149","North Africa","March 15, 2016","2016","Mar","1","","1","","","","","Sickness and lack of access to medicines","At the desert near Berber, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","18.026728400000, 33.975176600000","","","Northern Africa","2"
"42429","Central America","March 14, 2016","2016","Mar","1","","1","","","1","","Train Accident","Chiapas, Mexico","Desaparecidos y sin reclamar en la frontera via Facebook","16.474502000000, -93.253481100000","Central America to US","http://bit.ly/1Y1Gsre","Central America","4"
"42460","Mediterranean","March 14, 2016","2016","Mar","","8","8","5","","","","Drowning","near Kos, Greece","AFP, IOM Greece","36.910782100000, 27.282852300000","Eastern Mediterranean","http://bit.ly/1pIxswi","Uncategorized","4"
"42488","US-Mexico Border","March 14, 2016","2016","Mar","1","","1","","","1","","Drowning","Near the All American Canal, Imperial County, Baja California","La Voz de la Frontera","32.704147900000, -115.061691200000","Central America to US","http://bit.ly/1U0WZNQ","Northern America","1"
"42950","Europe","March 14, 2016","2016","Mar","3","","3","23","1","2","","Drowning","Suva Seka River near Gevgelija, near Greek-Macedonian border","Reuters, Wall Street Journal","41.134741800000, 22.501628200000","Western Balkans","http://reut.rs/1UsRfed, http://on.wsj.com/1YRFCy7","Southern Europe","3"
"43146","Horn of Africa","March 14, 2016","2016","Mar","1","","1","","","","","Sickness and lack of access to medicines","Near Garowe (Garoowe), Somalia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","8.406657900000, 48.471357700000","","","Eastern Africa","2"
"43147","North Africa","March 14, 2016","2016","Mar","1","","1","","","","","Sickness and lack of access to medicines","Unduraman, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.627130900000, 32.300655700000","","","Northern Africa","2"
"43148","North Africa","March 14, 2016","2016","Mar","1","","1","","","","","Sickness and lack of access to medicines","In the Sahara desert near to Abu Simbel, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","22.390154600000, 31.551211600000","","","Northern Africa","2"
